msg_type,mass,time,ax,ay,az,ax_local,ay_local,az_local,pitch,roll,yaw,vx,vy,vz,vx_local,vy_local,vz_local,x,y,z,qw,qx,qy,qz,apogee,baro_altitude,altitude,baro_pressure,baro_temperature,air_density,drag_coefficient,p,i,d,pid,brake_target_deployment
138,0.5,0.0,-1.667220115661621,3.033705234527588,-0.2310991734266281,3.0664079189300537,1.2698673009872437,1.0103340148925781,0.32863396406173706,-0.15548984706401825,1.6534637212753296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6567927002906799,-0.1718788892030716,0.054083820432424545,0.7322209477424622,0.0,-0.07066850364208221,0.0,1021.9842529296875,8.076189041137695,1.2675342559814453,0.38999998569488525,0.0,0.0,0.0,0.0,0.0,1.401298464324817e-45
138,0.5,0.0,-1.5934232473373413,3.0060160160064697,-0.2390947788953781,3.0239458084106445,1.2370853424072266,0.9785040020942688,0.3271505832672119,-0.15653418004512787,1.642324686050415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6608949899673462,-0.17139257490634918,0.05415583774447441,0.7286295890808105,0.0,0.0,0.0,1022.00439453125,8.082032203674316,1.2675329446792603,0.38999998569488525,0.0,0.0,0.0,0.0,0.0,1.401298464324817e-45
138,0.5,0.0,-1.5717986822128296,2.9911046028137207,-0.199982687830925,2.982032060623169,1.2473515272140503,1.0043200254440308,0.32572704553604126,-0.1575787216424942,1.6308281421661377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6651023626327515,-0.17092229425907135,0.05427497625350952,0.72489333152771,0.0,0.0,0.0,1021.9986572265625,8.080863952636719,1.2675310373306274,0.38999998569488525,0.0,0.0,0.0,0.0,0.0,1.401298464324817e-45
138,0.5,0.0,-1.460275411605835,3.0191681385040283,-0.3041429817676544,3.02321720123291,1.184726595878601,0.8925620913505554,0.3239765167236328,-0.15848441421985626,1.619759440422058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6691733002662659,-0.17030645906925201,0.05429161712527275,0.7212812304496765,0.0,0.0,0.0,1021.989990234375,8.079694747924805,1.267525553703308,0.38999998569488525,0.0,0.0,0.0,0.0,0.0,1.401298464324817e-45
138,0.5,0.0,-1.5483628511428833,3.1197900772094727,-0.18523792922496796,3.0705182552337646,1.2813279628753662,1.046295166015625,0.3221125602722168,-0.15952564775943756,1.6079922914505005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6734732389450073,-0.16968262195587158,0.054274458438158035,0.7174170017242432,0.0,0.022575045004487038,0.0,1021.9784545898438,8.076189041137695,1.2675271034240723,0.38999998569488525,0.0,0.0,0.0,0.0,0.0,1.401298464324817e-45
138,0.5,0.0,-1.4842593669891357,3.0500054359436035,-0.1438017338514328,2.975511312484741,1.2534794807434082,1.049364686012268,0.320385217666626,-0.16030994057655334,1.5966483354568481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6776101589202881,-0.16903680562973022,0.05435511842370033,0.7136582732200623,0.0,0.0,0.0,1021.9871215820312,8.078526496887207,1.2675272226333618,0.38999998569488525,0.0,0.0,0.0,0.0,0.0,1.401298464324817e-45
138,0.5,0.0,-1.3784925937652588,3.0963003635406494,-0.20224766433238983,3.021806001663208,1.1922746896743774,0.9875180125236511,0.3184153139591217,-0.16135729849338531,1.5846548080444336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6819545030593872,-0.1683836430311203,0.05430664122104645,0.709666907787323,0.0,0.11680040508508682,0.0,1021.984130859375,8.084369659423828,1.267497181892395,0.38999998569488525,0.0,0.0,0.0,0.0,0.0,1.401298464324817e-45
138,0.5,0.0,-1.5032474994659424,3.061997175216675,-0.23643402755260468,2.987577199935913,1.357557773590088,0.9605733752250671,0.3162788152694702,-0.16204452514648438,1.57356595993042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6860002279281616,-0.16758079826831818,0.0542447492480278,0.7059528231620789,0.0,0.0,0.0,1021.9697875976562,8.078526496887207,1.2675057649612427,0.38999998569488525,0.0,0.0,0.0,0.0,0.0,1.401298464324817e-45
138,0.5,0.0,-1.3764050006866455,3.0632638931274414,-0.18525032699108124,2.9587032794952393,1.261820912361145,0.982896625995636,0.3139478862285614,-0.16243834793567657,1.5617101192474365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.690335214138031,-0.1665952205657959,0.05427365377545357,0.7019467353820801,0.0,-0.1629314422607422,0.0,1021.9899291992188,8.084369659423828,1.2675044536590576,0.38999998569488525,0.0,0.0,0.0,0.0,0.0,1.401298464324817e-45
138,0.5,0.0,-1.2958619594573975,3.0426018238067627,-0.1811542958021164,2.925765037536621,1.2170377969741821,0.9633464813232422,0.31195297837257385,-0.16292698681354523,1.5505502223968506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6943674683570862,-0.16578109562397003,0.05432160571217537,0.6981484293937683,0.0,0.0,0.0,1021.989990234375,8.078526496887207,1.2675307989120483,0.38999998569488525,0.0,0.0,0.0,0.0,0.0,1.401298464324817e-45
