msg_type,mass,time,ax,ay,az,ax_local,ay_local,az_local,pitch,roll,yaw,vx,vy,vz,vx_local,vy_local,vz_local,x,y,z,qw,qx,qy,qz,apogee,baro_altitude,altitude,baro_pressure,baro_temperature,air_pressure,air_density,air_temperature,drag_coefficient,
138,0.477999985218048,4.45024871826172,0.567995607852936,-0.742565095424652,-11.052755355835,-2.95838665962219,6.72790479660034,-8.30774021148682,-0.32627347111702,-0.746480405330658,-0.0674233883619309,-0.169132143259048,2.92668890953064,8.80460834503174,2.47539472579956,-3.60784649848938,8.18349647521973,-0.435403913259506,3.99005818367004,17.8950748443604,-0.916265249252319,0.364684373140335,0.139019876718521,0.0901562720537186,-363.141723632812,24504.875,-371.0576171875,980.195007324219,11.4375,6.54245645425231E-020,6.3190960277545E-035,-1.96942526997062E+024,0,-1.9563281559347E+037
138,0.477999985218048,4.55123138427734,0.624739944934845,-1.12878429889679,-10.348443031311,-0.462139368057251,6.66724395751953,-8.00544834136963,-0.0854372605681419,-0.811720609664917,0.171880260109901,-0.142395123839378,2.90006232261658,8.48409748077393,1.0783919095993,-4.12714958190918,7.88751602172852,-0.440106153488159,4.07852506637573,18.1568965911865,-0.915980637073517,0.389623910188675,0.0729488804936409,-0.0619907639920712,-376.084533691406,24504.875,-383.416870117187,980.195007324219,11.4375,-0.492644488811493,6.17989326244939E-038,-0.00000000000134906517,0,3.12218623119606E-025
138,0.477999985218048,4.6522216796875,0.301710039377213,-0.859312891960144,-10.8454322814941,1.55309402942657,7.40742349624634,-7.82104825973511,0.148184075951576,-0.842768490314484,0.391142278909683,-0.121966004371643,2.87226057052612,8.16593551635742,-0.234131887555122,-4.33939838409424,7.48737478256226,-0.444031089544296,4.16609334945679,18.4090461730957,-0.886784553527832,0.413250833749771,0.0130044361576438,-0.206541180610657,-388.161590576172,24504.875,-394.945739746094,980.195007324219,11.4375,-7.1883687358173E+025,-8.10938348910538E+037,-4.47574538669777E-016,0,4.53182083996026E+025
138,0.477999985218048,4.75325012207031,1.25837457180023,-0.200217992067337,-10.7090873718262,4.84318208694458,6.42018795013428,-7.18546581268311,0.382230013608932,-0.821387767791748,0.612150311470032,-0.103393845260143,2.86254048347473,7.837815284729,-1.47576355934143,-4.11357116699219,7.10884189605713,-0.4474917948246,4.25322341918945,18.6516647338867,-0.835459709167481,0.426234394311905,-0.0479552038013935,-0.343544781208038,-398.358184814453,24504.875,-405.700531005859,980.195007324219,11.4375,0.00000000004563852074,nan,8.57289444453153E+023,0,1.13012072805803E-034
138,0.477999985218048,4.85337066650391,0.194479003548622,-0.0175858214497566,-10.8127155303955,6.15267658233643,5.93009519577026,-6.62793207168579,0.594717562198639,-0.747698068618774,0.856006979942322,-0.0921832248568535,2.84708523750305,7.52264308929443,-2.48378539085388,-3.61349654197693,6.74365568161011,-0.45028880238533,4.3372950553894,18.8773536682129,-0.765369176864624,0.430885851383209,-0.103229992091656,-0.466778755187988,-409.490356445312,24475.875,-417.437957763672,979.034973144531,11.4375,6.54245645425231E-020,6.3190960277545E-035,-1.96942526997062E+024,0,-1.9563281559347E+037
138,0.477999985218048,4.95439147949219,-0.335809409618378,-0.656343102455139,-10.5937433242798,7.03940010070801,4.26336812973022,-6.71114778518677,0.79401570558548,-0.560128033161163,1.16068828105927,-0.116358608007431,2.82622694969177,7.20188808441162,-3.35188484191895,-2.60161232948303,6.47021722793579,-0.453551828861237,4.42336797714233,19.1001033782959,-0.682573080062866,0.416931420564652,-0.17098394036293,-0.575341522693634,-421.095581054688,24475.875,-428.653991699219,979.034973144531,11.4375,-0.492644488811493,6.17989326244939E-038,-0.00000000000134906517,0,3.12218623119606E-025
138,0.477999985218048,5.05543518066406,0.471629410982132,-0.139365509152412,-10.733419418335,8.52452850341797,1.12955236434937,-6.4422607421875,0.930325388908386,-0.245860919356346,1.56513726711273,-0.110426008701324,2.81380343437195,6.87599182128906,-3.83225679397583,-1.42649877071381,6.20378351211548,-0.45703649520874,4.50892972946167,19.3131732940674,-0.590190529823303,0.391614228487015,-0.238410294055939,-0.6644287109375,-431.788024902344,24475.875,-439.117279052734,979.034973144531,11.4375,-7.1883687358173E+025,-8.10938348910538E+037,-4.47574538669777E-016,0,4.53182083996026E+025
138,0.477999985218048,5.15645599365234,0.328232735395432,-0.386618912220001,-10.6892938613892,8.35996913909912,-0.982226014137268,-6.60775184631348,0.942793011665344,0.12994983792305,2.04052019119263,-0.105435855686665,2.80429768562317,6.5477180480957,-3.80126333236694,-0.399690538644791,6.01145362854004,-0.460369408130646,4.5941686630249,19.5161457061768,-0.490230351686478,0.355954110622406,-0.286376416683197,-0.742260575294495,-442.690948486328,24475.875,-448.879547119141,979.034973144531,11.4375,0.00000000004563852074,nan,8.57289444453153E+023,0,1.13012072805803E-034
138,0.477999985218048,5.25653839111328,-0.638065695762634,-1.26073312759399,-9.41944217681885,6.97338104248047,-1.51860415935516,-6.30766916275024,0.863246142864227,0.451235830783844,2.47026252746582,-0.111758701503277,2.77937293052673,6.24721336364746,-3.56705093383789,0.476772397756577,5.8149037361145,-0.463509321212769,4.67640972137451,19.7037906646729,-0.379968106746674,0.318059653043747,-0.326161056756973,-0.805029571056366,-454.072601318359,24446.0625,-460.018493652344,977.842529296875,11.4375,6.54245645425231E-020,6.3190960277545E-035,-1.96942526997062E+024,0,-1.9563281559347E+037
138,0.477999985218048,5.35752105712891,-0.444289445877075,-0.643093585968018,-10.3296918869019,6.86887502670288,-4.51948356628418,-6.30114603042603,0.706044316291809,0.719120264053345,2.82106065750122,-0.130128264427185,2.74708008766174,5.93940162658691,-3.10108184814453,1.46902978420258,5.57354211807251,-0.467244029045105,4.7602276802063,19.8881874084473,-0.260256320238113,0.266793012619019,-0.377575725317001,-0.847653210163116,-464.916961669922,24446.0625,-470.403961181641,977.842529296875,11.4375,-0.492644488811493,6.17989326244939E-038,-0.00000000000134906517,0,3.12218623119606E-025
138,0.477999985218048,5.45850372314453,-0.172214910387993,-1.21188509464264,-9.51412010192871,4.6596622467041,-5.65293598175049,-6.19250440597534,0.505250871181488,0.886197328567505,3.05140352249145,-0.127781555056572,2.71791124343872,5.64314079284668,-2.40586757659912,2.26040816307068,5.32448101043701,-0.471181005239487,4.84314203262329,20.0633945465088,-0.146487042307854,0.206866681575775,-0.424887835979462,-0.869027972221375,-474.763580322266,24446.0625,-480.092712402344,977.842529296875,11.4375,-7.1883687358173E+025,-8.10938348910538E+037,-4.47574538669777E-016,0,4.53182083996026E+025
138,0.477999985218048,5.55858612060547,-0.474563390016556,-0.917925179004669,-9.94395160675049,3.33782196044922,-7.4178957939148,-5.81222820281982,0.287702441215515,0.999904155731201,-3.07073569297791,-0.141571909189224,2.68545579910278,5.35830593109131,-1.56731510162354,2.85861706733704,5.03133869171143,-0.475197792053223,4.92264842987061,20.2249774932861,-0.0379150249063969,0.142536088824272,-0.469675868749619,-0.87042623758316,-483.834564208984,24425.6875,-489.340209960938,977.027526855469,11.4375,0.00000000004563852074,nan,8.57289444453153E+023,0,1.13012072805803E-034
138,0.477999985218048,5.65964508056641,0.402570635080338,-0.912906050682068,-9.40962982177734,0.309610396623611,-7.72207307815552,-5.45974111557007,0.056585256010294,1.05838096141815,-2.95158743858337,-0.133862897753716,2.67494249343872,5.04201650619507,-0.658296704292297,3.0686776638031,4.76911592483521,-0.479391723871231,5.00402116775513,20.3820953369141,0.0676344931125641,0.0721785128116608,-0.500038504600525,-0.860330581665039,-493.746002197266,24425.6875,-499.144104003906,977.027526855469,11.4375,6.54245645425231E-020,6.3190960277545E-035,-1.96942526997062E+024,0,-1.9563281559347E+037
138,0.477999985218048,5.76070404052734,-0.269684135913849,-0.552151143550873,-9.48560237884522,-1.23295485973358,-8.05481433868408,-4.89412927627564,-0.17522893846035,1.07168114185333,-2.82711315155029,-0.129052072763443,2.6594123840332,4.74028015136719,0.137223243713379,2.97576189041138,4.54806423187256,-0.483318358659744,5.08503246307373,20.5299472808838,0.178252130746841,0.00533333979547024,-0.514110684394836,-0.838975191116333,-503.007720947266,24425.6875,-508.290832519531,977.027526855469,11.4375,-0.492644488811493,6.17989326244939E-038,-0.00000000000134906517,0,3.12218623119606E-025
138,0.477999985218048,5.86172485351563,3.95061874389648,1.89633405208588,-13.1562032699585,-7.13611221313477,-10.4870576858521,-5.60208559036255,-0.219616666436195,1.10113477706909,-2.63716268539429,0.393457055091858,2.38437104225159,3.9092128276825,-0.609229624271393,2.83430314064026,3.56611585617065,-0.476223200559616,5.15969276428223,20.6578311920166,0.266910672187805,0.0393307469785213,-0.526871740818024,-0.805983483791351,-512.486450195313,24425.6875,-516.835510253906,977.027526855469,11.4375,-7.1883687358173E+025,-8.10938348910538E+037,-4.47574538669777E-016,0,4.53182083996026E+025
138,0.477999985218048,5.96186065673828,-2.71795916557312,1.85408449172974,-5.15142917633057,-0.602087736129761,-5.96556234359741,1.18788278102875,-0.279218137264252,1.21756088733673,-2.4309561252594,0.347427189350128,2.12055468559265,3.53206300735474,-0.609367072582245,3.13379669189453,2.62690353393555,-0.465503633022308,5.2245626449585,20.7658939361572,0.35721954703331,0.0899838730692863,-0.570641160011292,-0.733932673931122,-519.336608886719,24411.9375,-525.092407226563,976.477478027344,11.5,0.00000000004563852074,nan,8.57289444453153E+023,0,1.13012072805803E-034
138,0.477999985218048,6.06364440917969,-31.6712474822998,-48.6860008239746,-37.3445129394531,36.9465560913086,-53.092529296875,-24.1673469543457,-0.412736058235168,1.36220765113831,-2.36708331108093,-0.00234952219761908,1.56653356552124,2.89279270172119,0.158317074179649,2.78947615623474,1.73662161827087,-0.458850830793381,5.28311967849731,20.8642768859863,0.406625866889954,0.0853397250175476,-0.630768299102783,-0.655358910560608,-518.531555175781,24411.9375,-533.4580078125,976.477478027344,11.5,6.54245645425231E-020,6.3190960277545E-035,-1.96942526997062E+024,0,-1.9563281559347E+037
138,0.477999985218048,6.16485595703125,8.36653232574463,8.73057270050049,-2.69088983535767,-7.90867567062378,-3.80414462089539,8.74309062957764,-0.639333546161652,0.892157137393951,3.0844783782959,0.00828009564429522,1.83255529403687,2.74103546142578,1.71278095245361,0.51874190568924,2.76924657821655,-0.460078567266464,5.33508253097534,20.9491844177246,0.111068524420261,-0.295079946517944,-0.401311099529266,-0.859961271286011,-539.441589355469,24411.9375,-541.268188476563,976.477478027344,11.5,-0.492644488811493,6.17989326244939E-038,-0.00000000000134906517,0,3.12218623119606E-025
138,0.477999985218048,6.26575469970703,19.8980979919434,-19.3879528045654,-9.26784038543701,-19.4511280059814,1.22630310058594,21.8599853515625,-1.07358694076538,0.779333829879761,1.82045102119446,0.612395644187927,1.64380824565887,2.56211566925049,2.93944716453552,-0.742655575275421,0.67049366235733,-0.449961364269257,5.38985157012939,21.0298652648926,-0.334341049194336,-0.573839366436005,0.0324706472456455,-0.746902823448181,-545.4267578125,24411.9375,-548.551879882813,976.477478027344,11.5,-7.1883687358173E+025,-8.10938348910538E+037,-4.47574538669777E-016,0,4.53182083996026E+025
138,0.477999985218048,6.36669921875,0.936098337173462,-20.2325458526611,-12.0890731811523,-3.8997495174408,-9.43461036682129,21.2638263702393,-0.960044145584106,1.8829699754715,-0.496984034776688,0.802179098129272,1.04624617099762,2.21337389945984,1.93154585361481,0.647196412086487,-1.57712471485138,-0.427645474672318,5.42799139022827,21.0996112823486,-0.597849130630493,-0.62818855047226,0.439818501472473,-0.233470261096954,-541.305725097656,24379.6875,-556.309204101563,975.1875,11.5,0.00000000004563852074,nan,8.57289444453153E+023,0,1.13012072805803E-034
138,0.477999985218048,6.46783447265625,-16.7336807250977,-13.0450830459595,-16.8421802520752,12.3031749725342,-10.3390817642212,21.8076553344727,-0.187391430139542,2.06703424453735,-1.74275743961334,0.502107560634613,0.459947913885117,1.80977547168732,-0.192485764622688,1.45385885238647,-1.26021456718445,-0.407139927148819,5.44895219802856,21.1603012084961,-0.389542281627655,-0.513998210430145,0.685341656208038,0.338174790143967,-563.8369140625,24379.6875,-564.781188964844,975.1875,11.5,6.54245645425231E-020,6.3190960277545E-035,-1.96942526997062E+024,0,-1.9563281559347E+037
138,0.477999985218048,6.56858825683594,-4.09699773788452,10.441746711731,-13.7650136947632,6.13848400115967,-7.40712690353394,14.9244613647461,0.486917793750763,1.94278645515442,-2.73719143867493,0.17828494310379,0.603782713413239,1.29488146305084,-0.960690677165985,1.0673623085022,0.104092098772526,-0.398710548877716,5.46396207809448,21.2059192657471,0.0850291848182678,-0.294149965047836,0.757683217525482,0.576328039169312,-571.799133300781,24379.6875,-572.692138671875,975.1875,11.5,-0.492644488811493,6.17989326244939E-038,-0.00000000000134906517,0,3.12218623119606E-025
138,0.477999985218048,6.67010498046875,10.5623712539673,5.60932350158691,-13.1439895629883,7.34847211837769,-12.537899017334,10.2268667221069,0.796168744564056,1.45594298839569,2.30600070953369,0.290314465761185,0.870119512081146,0.890119254589081,-0.320958882570267,0.846862614154816,0.901934742927551,-0.392494052648544,5.48732662200928,21.2382583618164,0.514957129955292,-0.0156474355608225,0.677991926670074,0.524302840232849,-574.0341796875,24379.6875,-580.078369140625,975.1875,11.5,-7.1883687358173E+025,-8.10938348910538E+037,-4.47574538669777E-016,0,4.53182083996026E+025
138,0.477999985218048,6.77027130126953,13.5538425445557,-8.40104675292969,-2.58027124404907,3.19852352142334,-9.7629280090332,12.4656677246094,0.599562287330627,0.965742886066437,0.88317346572876,0.663300156593323,0.801473081111908,0.766961812973022,0.426096826791763,1.00140070915222,0.69725912809372,-0.377834975719452,5.51275587081909,21.2618789672852,0.823595404624939,0.289281159639359,0.426048189401627,0.237660646438599,-586.793823242188,24378.1875,-587.030395507813,975.127502441406,11.4375,0.00000000004563852074,nan,8.57289444453153E+023,0,1.13012072805803E-034
138,0.477999985218048,6.87098693847656,0.924904048442841,-13.8413829803467,-5.34075832366943,5.07785320281982,-8.00623607635498,11.4488096237183,0.387523472309113,1.22826993465424,-0.173812240362167,0.852856814861298,0.406506210565567,0.650334298610687,0.466865032911301,1.0251122713089,-0.216121137142181,-0.353513181209564,5.53045129776001,21.2834739685059,0.789317727088928,0.576990902423859,0.107693210244179,-0.180148750543594,-592.979248046875,24378.1875,-593.554870605469,975.127502441406,11.4375,6.54245645425231E-020,6.3190960277545E-035,-1.96942526997062E+024,0,-1.9563281559347E+037
138,0.477999985218048,6.97236633300781,-9.31111145019531,-11.5347127914429,-11.1708106994629,8.49923992156982,-3.24929046630859,16.1781692504883,0.588440537452698,1.86203944683075,-0.866654515266418,0.692465901374817,-0.0162959471344948,0.418861508369446,0.150721520185471,0.430173337459564,-0.668912172317505,-0.329476922750473,5.53524971008301,21.2996578216553,0.420865416526794,0.76948893070221,-0.165244057774544,-0.451049745082855,-598.561950683594,24378.1875,-599.641357421875,975.127502441406,11.4375,-0.492644488811493,6.17989326244939E-038,-0.00000000000134906517,0,3.12218623119606E-025
138,0.477999985218048,7.07300567626953,-7.89345407485962,0.913930952548981,-15.093674659729,8.07344627380371,-0.200638115406036,15.024486541748,0.837950646877289,2.68781137466431,-1.05291759967804,0.417338371276856,-0.170756563544273,-0.0312044210731983,0.26065531373024,-0.143431276082993,-0.340272903442383,-0.313319772481918,5.53100442886353,21.3046264648437,-0.0215153899043798,0.815546989440918,-0.368123382329941,-0.445978611707687,-606.334716796875,24378.1875,-605.325073242188,975.127502441406,11.4375,-7.1883687358173E+025,-8.10938348910538E+037,-4.47574538669777E-016,0,4.53182083996026E+025
138,0.477999985218048,7.18704223632813,0.105919785797596,4.6550760269165,-12.4030084609985,8.36136817932129,2.29312133789062,10.0170726776123,0.997542917728424,-2.65107131004333,-0.97599059343338,0.325522780418396,-0.0228112861514091,-0.496879756450653,0.526624441146851,-0.179268360137939,0.20951996743679,-0.301670730113983,5.52785778045654,21.2944049835205,-0.405903369188309,0.697990953922272,-0.502001702785492,-0.309898376464844,-612.384948730469,24379.9375,-611.262451171875,975.197509765625,11.4375,0.00000000004563852074,nan,8.57289444453153E+023,0,1.13012072805803E-034
138,0.477999985218048,7.28765869140625,3.63367486000061,3.84671688079834,-9.01538753509522,7.58976602554321,3.55051183700562,6.25024271011353,1.02589666843414,-1.79869341850281,-0.800694823265076,0.382981330156326,0.111075609922409,-0.823699533939362,0.80128413438797,0.180613964796066,0.40348681807518,-0.291038900613785,5.52953958511353,21.2733936309814,-0.648933947086334,0.509223401546478,-0.547027230262756,-0.142580077052116,-616.365783691406,24379.9375,-616.062805175781,975.197509765625,11.4375,6.54245645425231E-020,6.3190960277545E-035,-1.96942526997062E+024,0,-1.9563281559347E+037
138,0.477999985218048,7.38826751708984,5.15153408050537,0.610122501850128,-1.65798950195313,3.29917812347412,0.525021076202393,4.30101919174194,0.986547410488129,-0.973861992359161,-0.719086289405823,0.557075977325439,0.146152928471565,-1.02010726928711,1.02898442745209,0.510674357414246,0.22954997420311,-0.276639997959137,5.53398895263672,21.2446250915527,-0.806594014167786,0.238537773489952,-0.53672856092453,0.0664831772446632,-621.199584960938,24379.9375,-620.544372558594,975.197509765625,11.4375,-0.492644488811493,6.17989326244939E-038,-0.00000000000134906517,0,3.12218623119606E-025
138,0.477999985218048,7.48886871337891,3.72642183303833,-7.44521760940552,-3.72419023513794,7.25660181045532,-2.91122603416443,4.69597911834717,1.05576026439667,-0.24424247443676,-0.902425169944763,0.724767684936523,0.0096623795107007,-1.10823464393616,1.18195962905884,0.596818149089813,-0.0177855417132378,-0.256652683019638,5.5367636680603,21.2124137878418,-0.79837965965271,-0.123306527733803,-0.495808213949204,0.318671494722366,-626.188659667969,24379.9375,-624.724853515625,975.197509765625,11.4375,-7.1883687358173E+025,-8.10938348910538E+037,-4.47574538669777E-016,0,4.53182083996026E+025
138,0.477999985218048,7.6029052734375,-2.69948816299438,-6.72148752212524,-5.94250869750977,6.76921224594116,-3.78490233421326,5.2564115524292,1.26366770267487,0.683214724063873,-0.910766839981079,0.69793838262558,-0.246060505509377,-1.29381942749023,1.42139899730682,0.438161790370941,-0.0960972383618355,-0.232092410326004,5.53205013275147,21.1716403961182,-0.595805108547211,-0.487531363964081,-0.380902647972107,0.512088179588318,-629.628540039063,24388.6875,-628.48388671875,975.547485351563,11.4375,0.00000000004563852074,nan,8.57289444453153E+023,0,1.13012072805803E-034
138,0.477999985218048,7.70352172851563,-6.64919137954712,-5.19130754470825,-6.32267189025879,4.30363941192627,-2.13173007965088,9.38457012176514,1.33958172798157,2.6627893447876,0.370483547449112,0.570984363555908,-0.444684356451035,-1.48099398612976,1.52664244174957,0.561531484127045,0.266664355993271,-0.212778449058533,5.52102422714233,21.129207611084,-0.293794453144073,-0.721435725688934,-0.284965097904205,0.558571219444275,-632.70263671875,24388.6875,-631.540283203125,975.547485351563,11.4375,6.54245645425231E-020,6.3190960277545E-035,-1.96942526997062E+024,0,-1.9563281559347E+037
138,0.477999985218048,7.80413055419922,-6.44596672058106,-2.14551281929016,-8.88522052764893,3.23815011978149,2.17504382133484,10.4824743270874,0.903285622596741,-2.64259958267212,0.796228766441345,0.372321039438248,-0.553699851036072,-1.71688210964203,1.26460206508636,1.13314473628998,0.71386045217514,-0.198812484741211,5.50528764724731,21.0802173614502,0.0408193431794643,-0.845459997653961,-0.238668218255043,0.475983262062073,-637.026916503906,24388.6875,-634.395385742188,975.547485351563,11.4375,-0.492644488811493,6.17989326244939E-038,-0.00000000000134906517,0,3.12218623119606E-025
138,0.477999985218048,7.91816711425781,-2.72642278671265,1.0611435174942,-11.1079587936401,1.5165708065033,6.57930707931519,9.29283046722412,0.263535559177399,-2.29924774169922,0.690402030944824,0.223730847239494,-0.554123640060425,-2.05728244781494,0.361745059490204,1.8964672088623,0.928436636924744,-0.189404204487801,5.48623371124268,21.0159587860107,0.340801775455475,-0.869501233100891,-0.255589604377747,0.249974593520164,-641.314025878906,24383.1875,-637.593017578125,975.327514648438,11.4375,-7.1883687358173E+025,-8.10938348910538E+037,-4.47574538669777E-016,0,4.53182083996026E+025
138,0.477999985218048,8.01876831054688,-1.75710260868073,1.3828432559967,-8.28889274597168,-2.68339204788208,5.85979413986206,5.67154121398926,-0.249547585844994,-2.07467842102051,0.605956733226776,0.1689283400774,-0.503973305225372,-2.34730696678162,-0.723298072814941,2.20629382133484,0.633549571037293,-0.183603674173355,5.47032022476196,20.948205947876,0.51354855298996,-0.796560406684876,-0.315311819314957,0.0482639297842979,-643.597717285156,24383.1875,-640.4287109375,975.327514648438,11.4375,0.00000000004563852074,nan,8.57289444453153E+023,0,1.13012072805803E-034
138,0.477999985218048,8.119384765625,-3.71747779846191,3.52543520927429,-7.52388858795166,-6.43770599365234,3.57982301712036,5.34758186340332,-0.730325043201447,-1.71993494033813,0.431122392416,0.0734186619520187,-0.43409264087677,-2.56291365623474,-1.79519724845886,1.87552571296692,-0.14801461994648,-0.179805174469948,5.45607137680054,20.8731346130371,0.653218984603882,-0.641631901264191,-0.379010170698166,-0.134000927209854,-645.43212890625,24383.1875,-643.078796386719,975.327514648438,11.4375,6.54245645425231E-020,6.3190960277545E-035,-1.96942526997062E+024,0,-1.9563281559347E+037
138,0.477999985218048,8.21999359130859,-1.63767981529236,2.36269283294678,-0.720747053623199,-2.44920492172241,-0.311062902212143,1.63959848880768,-0.811483502388001,-0.592970550060272,-0.733647167682648,-0.0341362804174423,-0.304487705230713,-2.65280175209045,-1.80120265483856,0.886401176452637,-1.76098918914795,-0.179842457175255,5.44530773162842,20.7932186126709,0.778898000717163,-0.385964214801788,-0.256092101335526,-0.422798275947571,-648.845825195312,24383.1875,-645.553405761719,975.327514648438,11.4375,-0.492644488811493,6.17989326244939E-038,-0.00000000000134906517,0,3.12218623119606E-025
138,0.477999985218048,8.33402252197266,-0.80426436662674,-6.04431486129761,-3.79440355300903,5.47763967514038,0.131369113922119,-4.64278841018677,-0.133050858974457,-0.217959150671959,-1.55896961688995,-0.0849506705999374,-0.383976548910141,-2.70291495323181,0.0209924019873142,0.502918422222137,-2.68457055091858,-0.181944161653519,5.43422269821167,20.7030811309814,0.700407147407532,-0.123639844357967,0.0292794965207577,-0.702337443828583,-654.372436523438,24395.75,-647.559509277344,975.830017089844,11.4375,-7.1883687358173E+025,-8.10938348910538E+037,-4.47574538669777E-016,0,4.53182083996026E+025
138,0.477999985218048,8.43463134765625,-5.00239419937134,-5.72760248184204,-6.0850076675415,8.25981903076172,2.17288279533386,-4.68072128295898,0.129895359277725,-0.63457053899765,-2.15351009368896,-0.176178902387619,-0.553801476955414,-2.87351322174072,0.926849126815796,1.77314877510071,-2.14279508590698,-0.185818031430244,5.41953563690186,20.6181221008301,0.467394977807999,-0.0933392867445946,0.303341567516327,-0.825109481811523,-654.931823730469,24395.75,-648.881225585938,975.830017089844,11.4375,0.00000000004563852074,nan,8.57289444453153E+023,0,1.13012072805803E-034
138,0.477999985218048,8.53524780273438,-6.62788486480713,-3.12284731864929,-2.31005048751831,6.69759464263916,2.63117361068726,-2.68988513946533,-0.16868831217289,-1.16176092624664,-2.50602006912231,-0.400017946958542,-0.724196314811707,-3.02389717102051,0.233459398150444,2.98818445205688,-0.918969988822937,-0.195023104548454,5.39942741394043,20.5278854370117,0.21636900305748,-0.237758249044418,0.497422188520432,-0.805740535259247,-653.951599121094,24395.75,-650.118041992188,975.830017089844,11.4375,6.54245645425231E-020,6.3190960277545E-035,-1.96942526997062E+024,0,-1.9563281559347E+037
138,0.477999985218048,8.63584899902344,-1.00172102451324,-3.01792740821838,-5.24025440216064,-0.837890326976776,5.83840370178223,1.66791570186615,-0.648487687110901,-1.6401778459549,-2.29841637611389,-0.488556057214737,-0.812495887279511,-3.10597538948059,-1.13341915607452,3.01865839958191,0.385750144720078,-0.2090934664011,5.37587928771973,20.4348335266113,0.0520379580557346,-0.481925219297409,0.543479323387146,-0.685318827629089,-654.196350097656,24395.75,-651.273559570313,975.830017089844,11.4375,-0.492644488811493,6.17989326244939E-038,-0.00000000000134906517,0,3.12218623119606E-025
138,0.477999985218048,8.74989318847656,0.680747926235199,-2.26770186424255,-7.96422529220581,-4.99575090408325,4.3034610748291,5.05532264709473,-0.921074151992798,-2.31396389007568,-1.62857520580292,-0.480329960584641,-0.902417302131653,-3.33527421951294,-2.09393119812012,2.31934285163879,1.55081355571747,-0.225605756044388,5.34662437438965,20.3259925842285,-0.0486845709383488,-0.69293475151062,0.473813563585281,-0.541260957717896,-656.426635742188,24395.3125,-652.530517578125,975.8125,11.4375,-7.1883687358173E+025,-8.10938348910538E+037,-4.47574538669777E-016,0,4.53182083996026E+025
138,0.477999985218048,8.85048675537109,4.71570634841919,1.08027040958405,-3.94953584671021,-3.37354922294617,-2.84762096405029,4.41737985610962,-1.07093954086304,-2.54673337936401,-1.30558443069458,-0.406476765871048,-0.928675532341003,-3.52424359321594,-2.71458554267883,1.86142683029175,1.61673700809479,-0.239146277308464,5.31856250762939,20.2211284637451,-0.0961020514369011,-0.744025051593781,0.380656778812408,-0.540631949901581,-657.772766113281,24395.3125,-653.563354492188,975.8125,11.4375,0.00000000004563852074,nan,8.57289444453153E+023,0,1.13012072805803E-034
138,0.477999985218048,8.95110321044922,2.40199375152588,-2.20118951797485,-2.45393753051758,-1.83944010734558,0.690567672252655,3.57434058189392,-1.29761123657227,-2.14854526519775,-1.67456614971161,-0.303947359323502,-0.943825960159302,-3.63288426399231,-3.23642587661743,1.7153000831604,0.874123156070709,-0.249705925583839,5.29015588760376,20.1120281219482,-0.140532046556473,-0.682843089103699,0.32769900560379,-0.637636959552765,-658.225402832031,24395.3125,-654.530090332031,975.8125,11.4375,6.54245645425231E-020,6.3190960277545E-035,-1.96942526997062E+024,0,-1.9563281559347E+037
138,0.477999985218048,9.05078125,1.33076131343842,-5.06749057769775,0.92288202047348,0.524203479290009,3.90363264083862,3.57609891891479,-1.00731074810028,-0.571164190769196,-2.97639179229736,-0.265562564134598,-1.09043025970459,-3.65859198570251,-2.85727739334106,2.12621140480041,-1.39992952346802,-0.258079290390015,5.26001882553101,20.0043334960937,-0.0661681741476059,-0.481864392757416,0.207682892680168,-0.848697781562805,-659.489685058594,24410.625,-655.276489257813,976.424987792969,11.4375,-0.492644488811493,6.17989326244939E-038,-0.00000000000134906517,0,3.12218623119606E-025
138,0.477999985218048,9.16575622558594,-7.23470211029053,1.03243219852448,-1.85074043273926,5.5442967414856,-3.95847153663635,-3.22837448120117,-0.282087922096252,0.0798200592398644,-2.75428509712219,-0.376944482326508,-1.0745462179184,-3.6085193157196,-0.279438734054565,0.556754887104034,-3.73227143287659,-0.268388003110886,5.22239208221436,19.8788833618164,0.195886209607124,-0.130237624049187,-0.0657966136932373,-0.969705760478973,-662.848083496094,24410.625,-655.061279296875,976.424987792969,11.4375,-7.1883687358173E+025,-8.10938348910538E+037,-4.47574538669777E-016,0,4.53182083996026E+025
138,0.477999985218048,9.266357421875,-7.02435731887817,-0.190978661179543,-2.41630792617798,3.92904591560364,-6.29838180541992,0.329718589782715,-0.36095130443573,0.752886652946472,-2.35823130607605,-0.564209461212158,-1.10224711894989,-3.68493843078613,-0.199695885181427,-2.36217832565308,-3.0809166431427,-0.28315258026123,5.18928956985474,19.7679061889648,0.410233616828918,-0.0162332449108362,-0.397979378700256,-0.820395827293396,-661.236022949219,24410.625,-654.887756347656,976.424987792969,11.4375,0.00000000004563852074,nan,8.57289444453153E+023,0,1.13012072805803E-034
